image_id,type,brightness,contrast,faces_haar,faces_lbp,faces_hog,coins_hough,coins_watershed,coins_contours,total_contour_area,count
b761b95df08588e516b5d8f8f92e4c01c578e2e7,faces,150.15,58.97,0,1,0,380,11,8,31182.0,2
16c7a3fb5402e9cca18cb85cc99959c6e5553d19,faces,142.81,88.24,1,1,1,284,2,19,5591.0,2
cb2f00d9e4730cd51fe010b33b8748e12c9295c5,faces,176.52,54.94,2,1,2,248,2,17,53668.5,2
bffc9daacd57f799cae07bf6b6c564293451c4c1,coins,103.42,67.84,1,0,0,129,2,3,36831.0,3
a297a3ab4e0b7574d6aeef08e71e792cfc18e94f,faces,123.46,85.29,2,2,3,291,2,8,3739.5,7
142c6cd760b90d5103b62b50fbab3c9f37a52840,coins,101.03,32.69,0,0,0,115,1,7,37513.0,7
2a8f21704691d6acf895b841264e2f38850ab8b9,faces,126.27,60.75,3,2,2,416,7,10,8757.0,5
ea57e062ad8c8eed7d7d47767ab98820beca0ab6,faces,49.87,70.39,1,1,2,335,1,7,2054.0,4
fac5818f102d6c6ed6fa27056d0098aa6507fcc3,faces,195.7,65.33,2,2,3,321,1,18,18445.0,6
e27eecc4f8a3ad7c4298b2fbc622ea5deb9d58dc,faces,88.79,77.59,0,0,0,381,8,7,2042.0,5
3aa2f41683fa33c3a4677f90683d3960f14c8e00,faces,98.97,58.37,3,2,6,407,9,15,10519.5,6
04c24ebc68b49e7c6eb6d885a1264c21bef7a734,coins,160.27,72.64,1,0,0,98,22,2,39388.0,1
832ac8049d1072fb55380cc1a4084413a8b3ff48,faces,186.39,58.14,1,1,2,286,2,23,66726.0,2
bf06870d7b08d1cc2f5befc83879ec64289dbd38,faces,182.7,65.84,2,0,3,370,5,4,13534.0,3
00787369011b7dbe77a6a848dae1c79fa72bc177,coins,217.26,57.02,0,0,0,80,3,8,20963.5,8
a70ab973c3d25133d247123dfdd074567c78e255,faces,151.96,68.42,2,1,2,359,5,11,11145.5,3
9cdf03babbe74543dde55fcec39d8ebed61cb04f,faces,97.52,63.19,4,4,4,351,2,8,15029.5,4
7b93feec3a88f252d2c6dfac60efa75750cd3ec8,faces,148.19,78.7,1,0,0,287,3,7,17317.5,3
6e85ca4b1b426f69d68d4db0f1041a5dba4330ff,faces,126.37,57.64,8,4,9,422,55,5,916.0,11
8ede1b71c8c719749ab01188a62c3ded821a278c,coins,196.43,64.06,0,0,0,111,53,1,34766.5,2
129f85842842478f5ce7c3c452a1d5c654e1d53e,faces,148.72,63.75,4,1,5,420,8,9,14937.0,5
77a98bd7931129ce4afdc1fb58a480f81a12e562,faces,84.78,63.89,0,0,0,349,4,28,53734.0,3
43f1a4e430ad9c561a171f042e0fd2a8f38bdc45,faces,66.53,62.32,4,3,5,389,4,5,2924.0,6
4f9267fee56bcca941fe0d3b3bf558c0962a1106,faces,145.18,64.79,0,0,0,231,3,0,0.0,2
a2bf4c69d104d8de4d38b8ec748939bef1d94508,faces,187.87,62.38,0,0,0,303,5,21,43700.5,2
006cd9da8e99602f0792a7f4914b82863fc26335,coins,188.7,74.26,0,0,0,92,3,6,29191.0,6
daf0b3425eb772934c04821ec7ae1b75ea8ef5e3,faces,157.75,67.36,5,1,3,410,12,25,25016.0,5
931ad31757abad6934dd1fa6623b9a9f6fa1b0f2,faces,153.57,71.84,5,4,6,393,9,15,4583.5,8
cbf144c233e9335ff7abb79c8a7e472e99d72ed7,faces,129.77,75.95,0,0,0,387,4,14,8148.0,5
1b156904ca687e5b92794a9011dea5af89c55c9a,faces,156.37,70.54,1,0,0,367,6,8,8094.5,7
8b040c1e6ed7d35510f1d31277376ba38391082e,coins,204.47,46.3,0,0,0,87,2,1,47028.0,4
c5ba0377e7aba681ad7c2bb8f8cd84318f165196,faces,75.79,56.23,4,2,4,355,5,4,985.0,8
9390d14b71fc8030f0b22299ef4be402907517f3,faces,146.9,79.3,4,4,6,328,3,14,12914.5,7
337be8b2826e9b86b13f365c99053aeac5ba4902,faces,101.17,67.35,2,1,2,317,2,18,6019.0,3
2e2854bf604a099136e1225106a21adb3537bc50,faces,138.62,63.21,6,5,5,398,3,18,7321.5,5
a9a16cce154ecf1b7519a51fcc6b7e5c218e3a48,faces,142.81,72.86,2,1,3,387,1,18,19196.5,3
f8c969076ba4462cfa90141577b11afa30dfa460,coins,89.65,60.69,0,0,0,121,4,0,0.0,1
694bdeab5a392abb853aff07b7bbfbcaafa5a2fb,faces,104.38,55.39,5,5,4,381,2,25,8530.5,4
6eae90f2b961dcb6704e606cdaa4e1daef13222b,faces,159.51,84.42,6,5,5,374,1,10,1853.5,5
cbe8b8fc9b7a975c3fe53be504a49cd44f001da6,faces,136.4,88.43,1,2,1,312,5,14,12546.5,2
ae455626db85043e93f7169350c76215c029c173,coins,208.19,66.25,0,0,0,123,9,8,14628.5,8
028e88c0325bcfad73add21a53b021e57825bd13,faces,153.07,62.67,3,2,4,413,5,8,4511.0,4
b8f9763c5814b5b35ad03054a0aab48867e1cdb6,faces,128.61,70.69,1,0,1,265,1,14,13776.0,2
351c2f5d9252df63188b76a70cd0c01737aada41,faces,151.7,73.39,4,3,5,292,2,13,6296.0,5
629ad62f07fac0e0bfcdeb96ccb69fe131958c96,faces,113.84,63.61,5,4,5,338,6,9,3375.0,5
f7daafc417fa9aa1b40efa1f7a7c917005c40775,faces,123.46,76.49,1,1,1,378,3,25,12025.0,4
ff16cfa48bd984bde9290412586e3b40fa64d420,faces,131.13,69.96,3,3,3,369,2,38,21320.0,3
49e2f3814c828687506f3c044e7597022d0f6bcc,faces,100.21,62.1,3,1,0,319,1,36,58205.5,5
09ab4e75b378fe3db12a2db592effcb711f698c9,faces,65.8,50.59,0,0,0,386,1,12,5673.0,4
9c7e05354b0b56962ba364811335b848e51d1b6f,faces,130.21,72.02,2,2,4,368,4,20,5237.5,5
07575747dee59f2e3446e7e55f995a89a80fffb6,faces,196.48,59.17,0,0,0,289,4,19,13421.5,2
249f857a13be5c4fd2d3867ab55dfc1be0c113a6,faces,137.83,61.22,0,0,0,322,2,30,7820.0,4
a2b48eac671935341da46f2247e772cc487d89b8,coins,173.48,50.13,0,0,0,112,48,13,32289.5,4
c8ddb9c9884d93494ec5e54b1822095bf3bd0e94,faces,153.37,72.86,3,0,3,298,5,7,1250.5,5
c12272ec0822855641f04be7eb1bec56314121e3,faces,72.03,54.17,0,1,0,380,16,1,811.0,3
5dcbbb8d5306b9444d0691f2a898b40dabff95dc,faces,137.33,69.49,3,2,2,381,2,7,2236.5,2
e2e05712d296258c0416ead30d83515c7fe1a542,faces,177.24,56.79,2,2,3,300,3,16,16494.0,3
344a6c934fee52cc3f899e7a8c6d50fbedfcb9b8,faces,117.31,62.5,3,1,3,389,5,25,11750.5,3
84d08b4f6a4e901c220792d77cb077652609386e,faces,122.83,55.33,1,1,2,307,2,23,12615.5,2
825f1d7f2867d593f130299da5c685de546f1f18,faces,116.26,68.18,1,2,3,389,4,32,10178.0,3
5df3c29bf04bdc209ea0fedc0908c16dc20ab413,faces,154.94,53.0,3,0,3,371,3,48,21376.5,2
4cdf509f59a84d6f63b6a068719a280a782a5f4e,coins,25.03,43.6,0,0,0,92,4,4,35577.5,7
2f300717756912c88bc1f4022d61b9dc1e6d7ce8,coins,174.15,85.68,0,0,0,101,23,3,31081.5,6
fad29a2f0b7392128a48db26351affb11a0ddf38,faces,124.39,74.28,3,3,3,389,1,3,959.5,3
53f96e8b9ff454d870ed862026dc6ab69525a264,faces,139.06,77.55,5,6,5,336,4,7,2949.5,6
c75c2af25f11f5b8c56989ac54c43564c68a9cd6,faces,178.69,81.37,4,2,3,244,2,12,4486.5,5
f7c7fca90dc21032e35a7b0100aea2e960387af7,faces,161.69,62.17,2,0,2,366,6,26,27329.5,2
69a0ed3821113f0ec0b9024264b0db4e73bff330,faces,156.45,69.9,2,2,3,380,5,10,3831.5,3
7b41a19e3034fdaa7655095bc54aa017d4b06052,faces,203.42,62.53,4,4,4,316,10,20,6907.5,6
b7de4271cd23b42f488d8ee534149a000c6fa3ba,coins,175.17,66.13,0,0,0,107,14,1,45407.0,1
2945ecdc0ad50a6279639545084be2f35168426f,faces,116.96,77.03,5,2,4,337,8,9,6769.5,5
f9aed7d028e4192e7123262b4bf3f2b42ca20d70,faces,123.26,61.21,3,3,3,413,4,22,8032.5,3
c88447b6665a08a1829895c6f0117ea507d9e4a1,faces,187.23,60.68,1,2,3,332,17,11,14019.5,4
be789c6b345a909959f6c2c1ede1f520b6990a7a,coins,209.88,53.92,0,0,0,110,5,8,30282.5,8
4a6fe8a4ff0ba9090c73290a9eb57784e5e0f979,faces,137.14,69.11,1,0,1,304,14,31,77110.0,1
095f87647b9cc24491ed3ba81509a5bdeb2fc0b1,faces,84.97,61.5,2,1,4,286,1,16,9425.0,4
d569f4b59d9b599050ddf21f4ed68aba5530f008,faces,89.29,53.29,2,1,3,407,7,28,11388.5,3
307473b42c1ed411159a379c89657003e578ace2,faces,141.57,64.46,1,1,0,397,11,15,7090.0,3
37760c7eda6cb1d5e9ea549ca3842a4a637a0f5a,coins,207.47,51.01,0,1,2,74,3,2,35490.5,2
5e3a7eba0a64d731443a5a6d9306397b316ba828,faces,176.77,63.52,3,1,4,300,3,25,66628.0,6
499b4ce08bba2dd3aca7aa82361af510904ccf8d,faces,128.65,60.51,3,1,4,255,13,6,1081.0,8
c0dd04a7c294f8471e70075a91c3e94df57488e7,faces,48.06,46.09,2,1,2,236,3,3,853.0,3
64f5b1a7f03eda86cfc179ba0f616d565e6120e0,faces,171.01,63.11,2,2,5,375,10,8,2981.5,5
461dddef5ca74155ed6b4f5a255391212db85973,faces,142.66,67.25,4,2,3,386,10,21,9084.0,3
1eaf384644b508e8ea180473a91332530641de2d,faces,118.61,60.29,2,0,2,353,3,36,54578.0,3
9b79d6c1879a86395e878f08854f484d5e60d284,faces,143.46,49.7,2,1,2,363,3,18,8636.0,4
d4e47d91926fd25a2cec1bf7f5daf1ed741b2aa5,faces,145.6,77.05,0,0,0,429,12,4,2367.5,5
298fe75d624ddf09cd70ba0792a0848bb82a7261,faces,129.96,66.03,0,1,2,254,8,14,9604.0,9
f2864d62b5f091ce3b323e3419f0a30fdfa200c9,faces,154.27,59.89,1,2,3,311,7,9,7152.0,4
628c2a1ff40c8c1a11d45b081e2c8be42df00d36,faces,150.64,60.72,0,1,0,350,2,4,2543.0,3
d9765065a2d14c3f7cab507c49b554263f1aeebd,coins,205.52,58.72,0,0,0,78,13,19,23452.0,10
655bc41166f23fd72040b185a7622c7c9830ce84,faces,66.17,63.91,1,1,2,311,2,15,21241.5,6
ea815f2c3ffc97de65cc7dd4cd64fdf8190b7615,faces,126.62,76.52,0,0,0,401,4,7,2417.5,5
6d93563bfdcd492eb3c99989fa77d393f12ac4bb,faces,150.77,70.25,1,1,1,367,5,10,24888.0,3
efb3a07f049cdcdc9e207b9fae493bfcf05a2ef3,faces,103.81,64.6,1,1,2,353,3,11,12749.5,3
00b340d6d3409254e534da604a3f89e0517151e3,faces,144.23,60.67,0,0,0,313,2,32,79924.0,3
1a401e8c6341299b67eeb5038231f6fd3c10d87c,coins,67.75,48.24,2,0,0,46,2,2,18307.0,7
588d60f20ae103d10f15d4a70d78ee31f5bf2073,faces,184.17,60.18,1,1,3,351,4,26,16058.0,5
641fce1ec863ee997f3c20ddf373208726be136c,faces,185.94,63.24,2,0,4,348,1,38,15929.0,5
e0f0fd03460a55c3670de0f6fd3a0be6d01adc33,coins,119.89,26.04,0,0,0,69,14,9,17370.0,1
47b9226b9f32480f196eb2525e25062f65616b6f,faces,136.06,73.74,2,2,4,285,2,9,3017.0,6
c1962a036987a47e64ee6cb419a1b10dc8ab79fe,faces,51.64,53.36,5,4,5,248,4,2,627.5,5
8d30e8d02bca7cd827afd1d9c5c12ff38cca773c,faces,151.5,57.66,1,0,2,420,1,8,1834.5,2
3656a3be0252fb570942182d11dc7c7aeceabf7d,faces,148.39,79.1,0,0,0,396,1,5,2154.0,3
f259b3a956f3f58a926a8bf077f40ba991e22965,faces,159.17,83.0,2,1,1,132,1,10,32872.5,6
4489ef0a196b5ac3261ba88232bf4614c78033a6,coins,202.08,47.12,0,0,0,99,30,2,49790.5,2
c63e521c80f8dd55ac48a3db4baad672717ab701,faces,154.17,73.31,2,2,2,376,2,22,6620.0,3
8db964a32367fbe5f7b81ef26a84379ca5e17cb8,faces,122.36,53.88,1,2,0,353,5,4,22047.5,1
5c3dd95f9bb057c493d5aea1b92dd8834ea35680,coins,140.35,40.79,0,0,0,45,2,1,11841.5,1
6cf72d0cf008651f35fdfbdda18249848777a0e6,faces,169.45,62.7,6,4,5,383,2,20,12246.0,6
10950e05f0ed58bb650fcc54b3d96ac21d4e05e9,faces,96.67,61.04,3,1,4,406,9,10,3226.0,4
7f0b78cccf4760cf340510bd9f85cf56390b6808,faces,157.7,68.61,3,3,3,296,3,15,4493.0,4
137a4d62c8074112538689cc4c598a9838557bd6,faces,139.46,64.79,4,3,5,380,9,10,2822.0,6
36ae6f0da8c607026b8503404106880d8fd06154,coins,66.76,55.14,0,0,0,83,6,2,44896.5,2
10fca9c1d919a7b08b86653a90469a914c8a17ab,faces,159.83,66.72,2,1,3,338,13,10,17285.0,3
dd6536ed148995db0898d4677822c62a61823678,faces,127.89,64.06,4,3,4,316,5,16,14426.5,5
4a7e74c0350a80b890598c7221b45c024ccdc65d,faces,158.73,61.84,1,1,1,341,5,2,2190.0,5
56b773a67335c48c5d63f1e0b73119b14ec21c9d,faces,144.72,52.02,3,1,2,316,2,20,77888.5,3
f328ade302a98be82aab66d1383b0f44e0eafe23,faces,156.1,68.54,2,1,3,395,1,13,3301.5,4
2a01bedffd4e9dc39bf2bace5e2213574b221867,faces,153.98,78.45,2,1,2,349,1,6,1587.0,2
6aaa08cf599a237fc659ec968cffc006248164d0,coins,138.39,60.73,2,0,0,102,2,4,40781.5,2
375dc3093d2d700bd8d5dc16278844e35e865816,faces,119.22,59.73,1,1,0,187,2,4,931.0,2
ca655075e496d32d850bc687e0a9ad02427fe25e,faces,180.65,64.1,0,0,0,269,5,19,14531.5,4
e6de5e041d0e7feb07c079af7556e7ac203a824f,faces,117.5,57.09,1,1,1,362,3,11,5501.5,9
a3ce921bffa1c0bfa4268d441c105ca234bf8235,faces,137.63,71.22,0,0,0,347,11,4,712.5,1
2705bb5dc66dc56cf70cadabfd66362a63904791,faces,148.3,53.79,6,2,5,409,24,16,3306.0,5
be3cd0d371ecbff7e7fc954920931649bc17a7f3,coins,185.02,67.11,0,0,0,112,14,1,40292.0,9
93ea8cc9d1f431ec03e5f1541fbdd43743f7eb6f,faces,188.4,50.69,2,0,4,283,11,18,7224.0,4
82a2110d570eb5e51f40cbdbbf2bccb17c8c30fb,faces,131.11,76.22,2,1,3,412,9,4,904.5,4
9189c8d172cbd4b8e566e70105c8bf8a9ef6b810,coins,214.56,47.79,0,0,0,117,4,1,28390.5,1
6cd7d2f4e5f44ee70ceb355aad8b13368ad37100,faces,52.46,54.07,3,3,3,297,3,7,2907.0,4
41f567b908b0fe90c1b03cd077207bf2eb497ed6,coins,81.96,65.5,0,0,0,104,6,0,0.0,2
c5c2fbbccd8dc9abb486dcc6d20d5f7b2e225dda,faces,171.29,58.28,1,0,1,344,5,17,90536.5,4
2cad95a0804c5be424cb460162e0d4593e7d6358,coins,221.56,57.68,0,0,0,86,2,70,12757.0,102
2f07134d15377e175f38207f8a66a1a3b9055ffa,coins,166.35,43.31,0,0,0,89,13,1,558.5,1
f7719a0e4fc3598bbce1e710d7112cde78383ae8,coins,117.49,51.09,0,0,0,107,5,0,0.0,6
313746fee8694cb6203f8973f0ce1308cd147d72,faces,84.97,62.08,1,0,0,376,2,18,10041.5,4
0180e8e9e4ac2a1a5a5702f9ec58c0c99561ea41,faces,153.53,68.7,0,0,2,407,15,7,2059.0,3
cab61d2f9dba1364d588f01a7b5e8673a0de9742,faces,83.24,48.32,3,1,3,365,3,4,2389.0,4
b8c9c6d13642207ee20edfdd81dbf2b69beebf3e,faces,122.43,52.02,1,0,2,342,3,38,22115.5,2
f1befff4222a560759ea92d1bc68f10428a449ee,faces,191.4,77.16,1,1,2,258,2,4,1227.5,2
74471ca95a7740cca6f382e7337a4573cb805da5,faces,113.49,61.92,3,3,3,322,2,18,19668.5,3
d845e4be76df6a9d153d752b366aa60d1a774997,coins,137.13,48.12,0,0,0,118,17,0,0.0,1
9239f407a51a1a99258d82a04d5d842b39490310,faces,170.78,62.92,1,1,3,357,1,23,13075.5,5
bd9b82ebfe0d4eda2d6d38ffce8c935727b28872,faces,87.54,51.18,4,4,4,302,4,21,19309.0,4
93d554943ae47f8cb049dac0084ab76db74349dd,faces,180.22,65.32,3,3,3,291,10,27,12854.5,6
5a28ca1c6fad4cfa610b053989c1a73d0fa254bc,faces,103.84,81.96,2,2,3,417,14,2,436.5,5
a831a4ecd16923846b7c3bfbed7ba271de207cc7,coins,211.51,39.68,1,1,1,67,4,1,36756.0,1
9e91ecea0c54d579201a10d0f8e07ad4a69b0e9a,faces,126.3,48.74,3,2,3,380,6,8,19314.5,5
f2352774a2b490d3d3211eac92e01c78a90cc666,faces,89.18,64.89,1,1,1,413,5,11,13119.5,2
bd6b05d5a130ef6437f8942ab7871650fa9b9173,faces,195.8,45.95,2,2,4,291,5,20,47209.0,6
a0f2e94d7f4767bea48f9ece6a4b1c815d7cfdd7,faces,130.51,71.3,5,3,4,368,4,11,2697.5,5
20d6f928eca75aa3e60e38696684bcada25218d1,faces,78.07,53.42,4,1,2,378,3,15,2771.5,2
0aae1fa9dc192ee52e265d1721f96715141f10b8,coins,149.55,59.33,0,0,0,118,11,0,0.0,2
6b448741d585c6d2e15f23a2b0e504d3aef93fbe,faces,194.22,68.35,0,0,1,312,2,14,11085.5,2
039a9cb126d8db68f9daf69039cf192a5a2a638b,faces,123.73,56.3,1,0,1,237,4,38,36907.0,2
34cd7fe56209a3fb3c2edf91a15d3e7178d1baef,faces,115.38,55.52,1,1,3,338,2,49,57712.0,3
e8bedc53c0d60cb1262d893dd992d28b48d455dd,faces,163.19,50.68,1,1,1,313,3,32,49318.5,2
c5dde895682e062d91b9c3edb38795e3b1ad14c4,coins,202.65,40.91,0,0,0,118,16,0,0.0,27
60af4ed1537b9128d4a153cc164bc3ae13cd1d96,coins,216.0,34.37,0,0,0,95,1,8,28080.0,1
7ff0012e243fc82644dcdeff2231f2a715d19687,coins,111.22,67.27,0,0,0,92,8,9,34684.5,1
015ba50cb17f810fc14b44e83a21d5f7d1273ffe,faces,159.51,52.74,0,0,1,344,8,30,68963.5,3
626532a95ec11147acb920d307c4adfa13bd0b9c,faces,168.44,55.32,3,1,3,356,3,28,16022.5,3
fe773e588cc95d40941e43aaf32fda40ce1067f9,faces,138.56,77.19,2,0,1,391,1,12,4080.0,5
18c2b79e35cfe73c3cb8cc69b511a4e29922cf46,faces,160.28,87.06,1,0,3,332,2,9,13440.5,5
d96b6c6d55286e82fdf1a2da096fce817a3226db,faces,125.82,66.39,0,0,1,302,1,15,8072.5,2
716356e3d08cf1d669bc56c844a5589c7e9566cf,coins,204.77,48.7,0,0,0,110,12,2,46010.5,16
51f8f0c9f732f9112f778d71e05bdb6072343a4b,faces,138.68,72.27,5,3,5,404,13,25,15401.0,5
0c5825a6f163eb455f80ad322f922de1c814b02c,faces,114.29,60.73,3,2,2,308,3,5,1396.5,3
a9993528de2a30123505d2dcba77eb0381494d3a,coins,191.6,54.59,0,0,0,117,12,6,45962.0,26
04f92eff339d7e96ed1304fc2796cffffcb2f6e3,coins,66.18,51.48,1,1,0,79,1,3,40019.5,7
320c2e4ab56b967152a1e84d837c935ca00cf568,faces,118.08,59.59,3,2,3,389,8,14,4143.5,5
1a265c1df9e0f4e0400bb19b2d36b56b8e94755a,faces,69.64,67.18,3,3,3,360,4,9,2538.5,8
017d286a9a4f50fe01917e8334af8d3a2eafd023,faces,88.58,74.48,6,3,4,398,3,23,11704.5,6
6cf05b53fb2bb472f0319a91acedb086d8a14e11,faces,77.27,53.54,0,0,0,410,4,17,7588.0,1
cef650627d942b449155c35034105e4f8a256ec9,faces,159.28,81.59,6,4,8,286,2,11,12566.5,8
b7037787c6c7b889419e43a3c8f45c58f44f53be,faces,198.11,38.93,0,0,0,249,1,21,46588.5,4
c448d999655945d389a957406aca3e7ea4bceed4,faces,149.08,85.15,4,1,4,343,20,14,7093.0,5
dde02356bb659d84a9d9d121c1b0a9a04090f25b,faces,199.1,64.87,4,4,4,225,1,16,45026.5,4
520915c53fb328c1ad180e8058b55bfaa771f011,faces,159.23,58.77,1,0,2,340,7,40,71011.0,4
139ace594c1ffa17f83d7cbbbbe84d5bb99d84fc,coins,189.81,57.9,0,0,0,105,59,0,0.0,1
35943d5e4846c1f1e8576dd5854dc42f81f8da97,faces,137.23,82.96,1,0,2,324,5,17,10832.5,2
1d048fc202ab6c7e7997647453acbe93ec4aed11,faces,159.26,66.65,3,3,3,356,3,37,36475.0,3
c12bd00d326fee6972b7773d58290fdc4f239a95,coins,178.06,33.91,0,0,0,108,4,8,33688.0,6
b42c9b4ffa498fe139939da7da6769e5eaac19a9,faces,73.35,58.87,3,3,4,367,1,4,868.0,4
c49f9df899c83cf926c74414fa61ffdaf3151614,faces,135.55,64.21,1,0,1,365,5,14,3553.0,3
fc007d218e26ef7e60b7310619790829f72c22a2,faces,126.98,76.31,3,3,3,376,8,5,1301.0,3
300adf5013bff17897d1f911d6aedb86ce8c715c,faces,138.75,71.36,2,1,2,388,2,9,15316.5,2
5460dbbc58791a860d1cd97348889923958bf952,faces,174.8,54.09,4,3,6,423,3,17,10318.0,6
9d8528eb9e03517dcaab0aa139f5973383b2b313,faces,167.26,56.83,0,0,1,368,3,20,6387.0,6
21fee01f2f4a332109911a4873e82f025f19638d,faces,123.01,66.38,2,1,3,352,6,12,3465.0,3
76e277ad50ec644052be3b8c3d1b0876f6fc3396,faces,166.12,73.86,3,2,4,357,1,4,685.5,4
5e7df0725981ed89a73450fd5aa699ead761e7d3,faces,150.82,50.05,4,4,4,398,18,12,3680.5,4
f5d2a96e28005a92c8b7f03e022d38cdc0b9fd33,faces,30.05,40.21,0,0,0,291,2,14,68670.5,3
74b301a1d968ff8b4b0bcfc615d76a21d6b12718,faces,115.55,57.41,1,2,2,286,2,13,70333.5,2
3c4a669d21ca4e6d4829291cb53115c30f56e602,coins,135.04,81.49,0,0,0,82,2,9,28299.0,3
39f52e03e94eb57ded10e761b97bdef853652dbb,faces,158.57,80.39,3,1,3,348,1,24,11271.0,3
7639d14001f778f9ee7e8d5aee55060e8767b19a,faces,117.98,76.68,0,0,1,429,3,3,513.0,2
3a8a90d10524832df98c432cfcadcea6e41a48f1,faces,156.0,87.62,2,3,4,327,6,17,14955.0,4
3be2085af1b45c8c7800b70ddc08d1f84a0e036c,faces,176.14,50.3,4,4,4,311,12,11,11780.5,4
668a9a5301e2936f0af17c9d8c2f4825f2ae4cef,faces,80.9,67.3,6,2,4,343,2,24,7022.0,12
b2488e08722b24b49fdca9c9ce10ec4509523c48,coins,208.15,54.76,0,0,0,84,10,3,30300.5,2
ee2073af8bb930305280763b79008088c1b26535,faces,122.16,62.65,1,0,0,314,2,2,1828.0,3
1352d4149d4d6c1dea081d6a5dd5cd6f60e2acd0,faces,118.92,52.95,4,2,4,420,2,12,12545.0,4
c0f4e4a5d6cefda60fc3963531f7306042c900fe,faces,143.76,68.32,0,0,0,390,24,10,2348.0,4
f755d73ccfbc41206a7a96dce3fdb28fe52dd22d,faces,109.81,56.07,0,1,0,301,4,35,41309.0,10
43b0cbe4c78e79eaf906b670db84bdd57a84211a,coins,182.18,80.83,0,0,0,77,11,2,18863.0,8
b2f41194dd22582d356c492a5c30911b40a5ab17,faces,144.42,77.13,3,3,3,381,3,14,3388.5,3
1eb33e7e051551797454e9aea31e7ad615d96cd8,faces,176.83,52.04,0,0,1,342,8,34,56665.0,3
fc11a03f5ef94adcd8998cd40690d19b930f6c55,faces,87.32,59.67,3,3,3,361,4,18,6415.0,7
81b70865c5bcedb19cfb41754dd8b914a240500b,faces,80.19,47.95,2,1,2,396,3,11,4018.0,5
9da6b2219041e1cfa210614777cffb50254f7d38,coins,201.59,57.82,0,0,0,112,5,1,37608.5,2
b0813e38f7aebda46f75eb0f43a56c1edc8e9323,coins,207.21,58.41,0,0,0,60,33,1,35020.0,1
4936cf448620b5cb5ca0c61275c387d20c3f772b,faces,155.25,79.56,3,3,3,392,1,20,10665.5,3
4fb64110ff4f80c030febd30b9f7ad25fbd08931,faces,62.85,54.05,2,1,2,387,6,5,5112.5,6
504332c58aa784b90e1b1d92da59df096c61c4ab,coins,142.57,83.06,0,0,0,48,4,0,0.0,1
19921a662ce233c5f45594842b35b4897a026f28,faces,137.32,77.53,2,2,3,378,2,5,4302.0,4
0b232277a1585d626652118d449310b57fadbe5e,faces,110.68,75.64,0,1,1,373,4,12,5595.5,5
9eba8acccdcfaf68de4c024d5b8eec4152add3d3,coins,120.36,25.52,0,0,0,63,16,10,17646.5,1
7b13769e602c22a65bddf69004ca369561d34fca,faces,164.54,54.08,7,6,6,346,15,5,1801.0,7
6b2913eed4a0b77bc15c60f146ac2090f97aec8c,faces,136.58,65.5,2,2,4,395,4,24,16897.0,4
3c62688cf0b56cf0225a06da96c614077be591a8,faces,130.75,57.91,0,0,0,262,3,17,17007.5,2
0399b1f6a5f8e62a494424abc155702c022607f1,faces,192.54,47.37,2,2,3,192,1,13,5922.5,3
bfd016da7716586e3aa160ea70dcc10c5b925505,coins,174.48,66.06,0,0,0,112,14,12,34959.5,1
45b9161d60209c3079156c1dfa931c500847e004,faces,159.49,57.89,4,3,3,273,2,25,46976.5,3
310b00b4d62827acddadecda6d42ce0788420947,faces,194.4,68.94,7,4,5,254,5,1,164.5,5
7e5a5f63b36d78270fb5c19f0a912c56c8b173cb,faces,150.63,71.5,2,1,2,364,3,8,1998.0,3
afe2a0e3eb2b93f5b147dff2354b3af85f4ad5e9,faces,170.42,68.15,0,0,3,384,5,15,3512.5,3
24d36ff5f047624e4c0628068c14f79d875bad40,faces,126.14,48.33,0,0,0,357,3,10,14072.5,3
19fd6a69cce76e71846738a1ca4101cd780b7ade,faces,155.17,64.26,1,1,1,333,4,32,14528.0,2
905ce1f889900f1a135bec8350b3909c00cac37d,faces,115.28,71.3,4,3,3,341,6,18,14940.0,4
c56eaebe9387fea13fbed6759c71e10f1344fe1a,faces,201.93,51.05,1,1,2,396,9,29,8721.0,2
b2db66fc78dd0d493408fdae342c1e1c146d60f0,faces,109.56,54.38,1,1,1,354,10,20,14068.5,4
a1fad021ac63530c59081c960abbdc65c48b285a,faces,218.88,55.94,3,3,4,266,14,12,54737.5,5
de3bd444a2e413f9199f6d66fdd9efc0b7478784,faces,117.22,81.97,5,3,6,394,4,9,2783.5,6
e54effc3ed2a77acab6b33d5e824e459a446fa02,faces,131.51,72.1,2,2,2,340,8,24,14513.0,4
47aa4d72608c0a77374e740e10699f34aa8e9259,coins,196.06,66.91,0,0,0,96,6,7,29704.0,16
48f3290eceecfc7375206ffec3deacd070e30d16,faces,117.64,74.82,9,7,7,404,3,7,1484.5,7
bb8a44f72354148c91183ad4ea77ce9b5e482bf5,faces,70.8,47.32,2,3,1,332,3,16,7539.0,5
55a7c79c5152b69fe8ab9f107766987202dd7ae6,faces,208.3,46.11,1,0,1,332,3,27,14230.0,7
ffe374db3d0a384d549d8307391b10e63e276260,faces,148.14,60.09,0,0,1,407,3,3,465.5,3
5136dc4cb00e1432866b53a1270f8f600bf0b4c1,coins,211.94,41.87,0,0,0,80,7,4,26852.0,4
233c4b51ca4bad05c089b80ae5ac2683b59cafe6,faces,107.5,75.4,4,1,3,400,4,13,5263.0,5
